2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:00:00Z;248.89;248.89;248.89;248.89;3;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:03:00Z;248.8;248.77;248.81;248.77;10;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:05:00Z;248.76;248.76;248.78;248.76;4;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:06:00Z;248.79;248.79;248.79;248.79;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:07:00Z;248.8;248.8;248.8;248.8;4;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:08:00Z;248.87;248.87;248.87;248.87;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:21:00Z;249;248.83;249;248.83;19;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:32:00Z;249.74;249.74;249.74;249.74;30;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:33:00Z;248.88;248.88;248.88;248.88;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:34:00Z;248.91;248.91;248.91;248.91;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:36:00Z;249.36;249.4;249.4;249.36;3;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T12:41:00Z;249;249.51;249.51;249;5;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:01:00Z;249.5;249.5;249.5;249.5;2;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:03:00Z;249.55;249.55;249.55;249.55;6;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:10:00Z;249.59;250.37;250.37;249.59;451;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:19:00Z;249.68;249.68;249.68;249.68;9;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:25:00Z;248.88;248.83;248.88;248.83;150;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:27:00Z;248.33;248.28;248.92;248.21;326;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:28:00Z;248.4;248.2;248.4;248.2;201;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:29:00Z;248.37;248.37;248.37;248.37;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:30:00Z;248.33;247.3;248.64;246.43;40456;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:31:00Z;247.18;246.8;247.58;246.7;2054;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:32:00Z;246.84;247.33;247.46;246.78;3407;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:33:00Z;247.04;247.2;247.31;246.74;3506;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:34:00Z;247.15;247.46;247.46;246.93;2715;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:35:00Z;247.44;247.37;247.65;247.26;6504;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:36:00Z;247.41;247.47;247.66;247.15;4228;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:37:00Z;247.43;247.43;247.59;247.17;1747;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:38:00Z;247.31;247.47;247.78;247.08;3388;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:39:00Z;247.39;247.3;247.64;247.27;969;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:40:00Z;247.21;247.59;247.68;247.14;3653;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:41:00Z;247.6;248.13;248.29;247.5;1854;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:42:00Z;248.25;248.47;248.77;248.21;4193;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:43:00Z;248.35;248.59;248.69;248.35;1230;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:44:00Z;248.56;248.13;248.56;248.08;3694;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:45:00Z;248.16;248.03;248.17;247.7;2058;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:46:00Z;248.21;248.33;248.4;248.04;1753;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:47:00Z;248.35;248.43;248.6;248.31;2139;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:48:00Z;248.52;248.52;248.54;248.36;1199;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:49:00Z;248.5;248.32;248.62;248.2;2289;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:50:00Z;248.25;248.17;248.25;247.94;1363;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:51:00Z;248.27;248.31;248.48;248.19;2147;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:52:00Z;248.27;248.31;248.42;248.08;4259;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:53:00Z;248.27;247.9;248.27;247.77;1091;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:54:00Z;247.88;247.55;247.89;247.55;1625;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:55:00Z;247.5;247.42;247.62;247.38;2550;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:56:00Z;247.44;247.9;248.01;247.43;2058;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:57:00Z;247.94;248.16;248.22;247.91;367;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:58:00Z;248.23;248.13;248.32;248.1;1537;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T13:59:00Z;248.14;247.92;248.14;247.86;1412;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:00:00Z;247.9;248.06;248.06;247.5;1541;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:01:00Z;248.04;247.89;248.12;247.79;3154;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:02:00Z;247.95;248.11;248.25;247.9;3068;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:03:00Z;248.05;247.92;248.12;247.78;954;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:04:00Z;247.81;247.57;247.83;247.5;2241;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:05:00Z;247.64;247.38;247.76;247.31;2856;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:06:00Z;247.34;247.27;247.47;247.16;2124;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:07:00Z;247.39;247.13;247.43;247.07;2020;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:08:00Z;247.18;247.52;247.55;247.15;2420;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:09:00Z;247.51;247.33;247.51;247.32;2064;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:10:00Z;247.37;247.1;247.44;247.1;4756;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:11:00Z;247.14;247.69;247.81;247.13;3286;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:12:00Z;247.62;247.7;247.75;247.56;2276;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:13:00Z;247.68;247.91;247.95;247.49;2926;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:14:00Z;247.87;247.88;247.95;247.78;1535;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:15:00Z;247.84;247.95;247.95;247.78;3034;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:16:00Z;247.94;248.37;248.37;247.94;1237;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:17:00Z;248.39;248.27;248.39;248.24;2058;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:18:00Z;248.23;248.11;248.28;248.09;1154;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:19:00Z;248.12;248.17;248.42;248.11;4341;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:20:00Z;248.2;248.21;248.26;248.18;855;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:21:00Z;248.2;248.22;248.34;248.15;3104;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:22:00Z;248.31;248.21;248.35;248.16;767;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:23:00Z;248.16;247.93;248.19;247.85;3103;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:24:00Z;247.95;247.92;248.03;247.9;1501;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:25:00Z;247.96;247.89;248.16;247.89;4188;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:26:00Z;247.89;247.65;247.89;247.6;949;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:27:00Z;247.55;247.47;247.62;247.42;1026;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:28:00Z;247.43;247.61;247.8;247.41;3546;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:29:00Z;247.62;247.62;247.78;247.59;2223;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:30:00Z;247.6;247.57;247.9;247.56;3035;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:31:00Z;247.65;247.56;247.65;247.37;2276;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:32:00Z;247.55;247.54;247.58;247.48;382;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:33:00Z;247.56;247.63;247.74;247.56;2969;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:34:00Z;247.59;247.73;247.82;247.59;2110;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:35:00Z;247.72;247.5;247.72;247.41;2227;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:36:00Z;247.51;247.49;247.57;247.4;2022;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:37:00Z;247.5;247.65;247.71;247.5;654;
2f120621-2337-485c-b3c7-391436873d3c;2022-06-06T14:38:00Z;247.65;247.19;247.69;247.15;5251;
