2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T10:20:00Z;251.67;251.67;251.67;251.67;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T10:23:00Z;251.67;251.67;251.67;251.67;3;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T11:40:00Z;252.42;252.42;252.42;252.42;2;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T12:41:00Z;252.9;252.9;252.9;252.9;3;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T12:48:00Z;252.4;252.4;252.4;252.4;2;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T12:50:00Z;252.44;252.9;252.9;252.44;5;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T12:52:00Z;252.9;252.9;252.9;252.9;97;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T12:58:00Z;252.75;252.75;252.75;252.75;2;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:04:00Z;252.85;252.85;252.85;252.85;69;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:10:00Z;252.87;252.87;252.87;252.87;18;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:12:00Z;252.87;252.87;252.87;252.87;76;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:13:00Z;252.72;252.87;252.87;252.72;3;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:15:00Z;252.91;253.31;253.31;252.88;163;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:24:00Z;253;253.38;253.38;253;12;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:25:00Z;252.13;252.02;252.13;251.81;334;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:26:00Z;252.75;252.76;252.76;252.75;33;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:27:00Z;252.22;252.22;252.22;252.22;10;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:28:00Z;251.77;251.74;251.77;251.74;121;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:29:00Z;251.35;251.01;251.35;251.01;3019;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:30:00Z;251.01;252.07;252.11;251;45705;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:31:00Z;251.73;252.21;252.41;251.73;1500;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:32:00Z;252.19;251.52;252.33;251.52;1616;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:33:00Z;251.65;252.25;252.4;251.65;2984;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:34:00Z;252.23;252.72;252.86;252.23;1315;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:35:00Z;252.59;252.69;252.91;252.46;1151;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:36:00Z;252.73;252.84;252.91;252.73;527;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:37:00Z;252.86;252.6;253;252.18;3484;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:38:00Z;252.56;252.64;252.69;252.33;1455;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:39:00Z;252.57;252.55;252.64;252.46;1288;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:40:00Z;252.45;252.88;252.9;252.44;2175;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:41:00Z;252.77;252.66;252.88;252.46;2038;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:42:00Z;252.68;252.36;252.69;252.36;1472;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:43:00Z;252.37;252.11;252.69;252.05;3537;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:44:00Z;252.05;252.35;252.35;251.96;1274;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:45:00Z;252.33;252.5;252.7;252.32;1675;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:46:00Z;252.5;252.25;252.6;252.25;1578;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:47:00Z;252.34;252.23;252.44;252.23;375;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:48:00Z;252.24;252.29;252.29;251.94;1783;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:49:00Z;252.06;252.28;252.28;251.99;973;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:50:00Z;252.17;251.98;252.17;251.78;1049;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:51:00Z;252.14;251.7;252.31;251.7;325;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:52:00Z;251.7;251.71;251.72;251.49;691;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:53:00Z;251.53;251.51;251.7;251.5;655;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:54:00Z;251.49;251.3;251.58;251.15;1491;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:55:00Z;251.27;251.62;251.62;251.07;964;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:56:00Z;251.68;251.49;251.79;251.49;1858;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:57:00Z;251.47;251.45;251.68;251.41;283;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:58:00Z;251.49;251.49;251.55;251.25;2725;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T13:59:00Z;251.34;251.63;251.63;251.24;929;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:00:00Z;251.68;251.47;251.78;251.47;1188;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:01:00Z;251.48;251.26;251.59;251.23;957;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:02:00Z;251.2;251.07;251.23;250.97;627;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:03:00Z;251.05;250.95;251.09;250.89;1550;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:04:00Z;250.91;250.86;251;250.83;1353;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:05:00Z;250.83;251;251.04;250.78;2243;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:06:00Z;250.98;250.85;251.06;250.85;2678;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:07:00Z;250.91;250.98;251.01;250.74;949;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:08:00Z;251.18;251.35;251.49;251.16;523;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:09:00Z;251.42;251.31;251.46;251.31;772;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:10:00Z;251.3;251.37;251.55;251.24;754;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:11:00Z;251.43;251.6;251.6;251.43;1301;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:12:00Z;251.59;251.71;251.71;251.57;2451;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:13:00Z;251.76;251.48;251.77;251.48;2962;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:14:00Z;251.46;251.58;251.74;251.38;688;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:15:00Z;251.75;251.79;251.9;251.7;1698;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:16:00Z;251.69;251.65;251.8;251.6;1408;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-17T14:17:00Z;251.6;251.69;251.7;251.58;301;
