2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T08:04:00Z;246.79;246.79;246.79;246.79;4;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T08:58:00Z;246.27;246.27;246.27;246.27;6;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T11:48:00Z;248.01;248.01;248.01;248.01;1;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:26:00Z;247.98;248.1;248.1;247.98;216;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:27:00Z;248.1;248.1;248.1;248.1;10;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:30:00Z;247.88;248.38;248.38;247.21;28270;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:31:00Z;248.5;248.83;249.22;248.35;1871;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:32:00Z;248.66;248.78;248.78;248.66;5;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:33:00Z;248.39;247.62;248.39;247.51;2419;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:34:00Z;247.93;247.92;247.93;247.92;2;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:35:00Z;247.7;247.51;247.7;247.38;1058;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:36:00Z;247.62;247.08;247.68;247.08;1520;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:37:00Z;247.08;247.33;247.39;247.02;2277;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:38:00Z;247.24;247.45;247.45;247.16;566;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:39:00Z;247.48;247.74;247.74;247.4;1122;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:40:00Z;247.97;247.58;247.99;247.54;510;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:41:00Z;247.57;248.01;248.01;247.48;4314;
2f120621-2337-485c-b3c7-391436873d3c;2022-10-20T13:42:00Z;247.94;248;248.2;247.87;732;
